route_name,model,Fit_Status,train_R2,val_R2,train_MAE,val_MAE,train_RMSE,val_RMSE,val_MAPE,val_sMAPE
SER_12f2_return_aggregated.csv,XGBoost,Overfitting,0.8621914386749268,0.4185385107994079,1.7882589101791382,4.131657123565674,2.455517907762641,5.572415718546815,105.98689719118714,46.88206139470499
SER_9b87_start_aggregated.csv,XGBoost,Good Fit,0.9543517827987672,0.9098175764083862,17.77208137512207,24.98768615722656,23.39015530590541,34.0060563022879,16.099500780762057,12.665446392595095
SER_c837_start_aggregated.csv,XGBoost,Good Fit,0.9530152678489684,0.8957284092903137,8.491954803466797,12.729913711547852,11.37924953352764,17.34041705024889,21.19285948874092,18.3208694076866
SER_dce1_start_aggregated.csv,XGBoost,Overfitting,0.8812330365180969,0.4925028681755066,8.076995849609375,17.57817840576172,11.1206625723184,23.49500497529342,198.16265854524428,49.8316327572898
SER_4c05_start_aggregated.csv,XGBoost,Underfitting,0.3493358492851257,0.1315573453903198,4.823981285095215,5.68452787399292,6.593663798125808,8.436654959853525,177.11734224240732,69.93265053232264
SER_d3bc_start_aggregated.csv,XGBoost,Overfitting,0.994602382183075,0.1139657497406005,1.1910536289215088,18.46901512145996,1.760392190736743,22.36768481480838,345.7823546807753,74.75066522360345
SER_624b_start_aggregated.csv,XGBoost,Good Fit,0.9312459230422974,0.8796167373657227,13.93450164794922,19.014686584472656,18.37418368855344,25.31158008552175,24.092787918527225,15.644486101353772
SER_6f4b_return_aggregated.csv,XGBoost,Good Fit,0.9244674444198608,0.8747288584709167,17.237531661987305,23.06891250610352,22.47329415540393,29.97265904999661,17.805504463582405,13.948162452703633
SER_835c_start_aggregated.csv,XGBoost,Good Fit,0.9834112524986268,0.9527720808982848,13.772896766662598,23.28483390808105,18.03633519335431,31.962999887626417,28.06074066178383,15.692780080911511
SER_3097_start_aggregated.csv,XGBoost,Good Fit,0.8996933698654175,0.864208459854126,9.005846977233887,10.843969345092772,11.861687516424665,14.26832767217472,22.60420972699892,18.2722114790742
SER_81f2_return_aggregated.csv,XGBoost,Overfitting,0.8170964121818542,-0.2252702713012695,1.767162561416626,5.825374126434326,2.4393030980250123,6.8334772358450495,288.0327273705154,78.5567464357016
SER_be47_start_aggregated.csv,XGBoost,Good Fit,0.9551350474357604,0.9017500877380372,14.35777187347412,21.17343521118164,18.90044622954128,28.32232212697368,16.49339701778152,13.903585644530814
SER_d4ee_start_aggregated.csv,XGBoost,Good Fit,0.8916318416595459,0.8296003341674805,12.049503326416016,15.724278450012209,15.792515606904937,20.7697027951586,17.492207225299254,15.108585729649542
SER_02d2_start_aggregated.csv,XGBoost,Good Fit,0.9683221578598022,0.9243508577346802,14.933771133422852,23.03825759887696,19.701023071368496,31.60530532532523,17.294820719824404,14.102523921057694
SER_7a61_start_aggregated.csv,XGBoost,Good Fit,0.9600545167922974,0.8963769674301147,8.524515151977539,13.524381637573242,11.33816836573035,19.154756422453293,29.45565120035149,21.628078450707083
SER_1367_start_aggregated.csv,XGBoost,Good Fit,0.8982722759246826,0.8338817358016968,17.690319061279297,23.455297470092773,23.46013880591862,30.63697948099241,20.03234031257408,16.215261212298447
SER_fe50_start_aggregated.csv,XGBoost,Good Fit,0.8697887063026428,0.774122416973114,8.27353572845459,11.25744915008545,11.029460642986823,14.855704992533855,23.843590362895856,19.63475911888966
SER_76a5_start_aggregated.csv,XGBoost,Good Fit,0.937070608139038,0.8775347471237183,11.778227806091309,16.707489013671875,15.632412792397536,21.93306815654768,18.13841238409996,14.59586128535902
SER_1d28_start_aggregated.csv,XGBoost,Good Fit,0.9310894012451172,0.8994677066802979,21.00326156616211,25.95706558227539,27.54379724369105,34.66570437147228,14.57234424607764,12.632552927037988
SER_27ba_start_aggregated.csv,XGBoost,Good Fit,0.94359028339386,0.8887763619422913,5.869083404541016,8.518486976623535,8.18093912045421,12.373664552705906,35.04870651868403,28.168852799897635
SER_99ee_return_aggregated.csv,XGBoost,Good Fit,0.8982696533203125,0.8095791339874268,6.572393894195557,8.438735008239746,8.784098424530313,11.332426446271612,46.33336783221573,30.3673156451954
SER_7ed8_start_aggregated.csv,XGBoost,Good Fit,0.9146016836166382,0.8254831433296204,9.74455738067627,14.583106994628906,12.94776693407406,19.612873971946417,21.942423645401146,18.70919514769016
